381700401	TORONTO	75	3.309	248.175		285	143	100	760896	20151203	9.49	20151227	8.49	335	3.309
382101001	QUEBEC	188	11.461	2154.668	Y	300	150	300	760897	20151203	27.95	20150726	26.95	645	12.24
382102506	QUEBEC	6	1.64	9.84	Y	105	52	140	760438	20151104	3.89	20101216	3.55	1016	1.676
410513006	TORONTO	18	16.969	305.442		189	95	24	760414	20151028	39.49	20101211	0	610	17
420304105	TORONTO	104	3.279	341.016		133	17	120	760690	20151128	7.99	20150801	0	1677	3.15
420304401	OTTAWA	140	3.12	436.8		287	69	96	760963	20151204	7.99	20101020	0	1089	3
420317818	QUEBEC	86	9.71	835.06		94	22	160	760420	20151029	10.48	20101022	9.6	160	9.32
420317913	OTTAWA	74	8.32	615.68		59	0	140	760421	20151029	12.6	20150924	10.9	280	7.8
421020509	QUEBEC	25	22.05	551.25		45	23	6	760738	20151130	54.95	20150517	46.95	40	22.049
421028604	TORONTO	20	5.109	102.18		141	71	20	760964	20151204	19.95	20150118	13.95	228	5.109
421033602	QUEBEC	14	16.3	228.2		161	0	24	760465	20151108	34.95	20150415	32.95	366	16.299
421036403	QUEBEC	0	56.5	0		225	13	12	760344	20150929	119	20150319	105	45	0
421036805	QUEBEC	0	13.75	0		125	63	24	760355	20151003	34.95	20150705	29.95	16	13.749
421103002	QUEBEC	0	25.4	0		25	0	22	760353	20151003	64.99	20101107	59.99	148	27.558
421106004	TORONTO	23	16.202	372.646		93	0	22	760374	20151011	42.99	20151023	39.99	292	18.472
421114205	QUEBEC	5	34.15	170.75		29	0	12	760356	20151003	80.49	20151004	74.95	25	34.025
421131308	QUEBEC	3	32.76	98.28		152	76	18	760335	20150927	75.95	20150929	69.95	116	31.657
421143307	TORONTO	1	24.102	24.102	Y	10	0	12	760327	20150919	0	20150924	0	18	28.098
421152008	TORONTO	0	13.86	0		200	100	22	760346	20150930	32.99	20101130	29.99	56	14.556
421201505	QUEBEC	0	14.577	0		150	75	18	760314	20150917	36.95	20150423	32.95	102	14.324
421202909	OTTAWA	42	7.024	295.008		84	17	24	760739	20151130	18.95	20101009	17.95	7	7.024
421208904	QUEBEC	0	6.6	50		0	0	30	760324	20150919	16.95	20151218	15.95	248	6.584
421290103	QUEBEC	0	19.05	0		25	0	12	760315	20150917	56.95	20151121	49.95	58	18.428
421290706	QUEBEC	0	7.35	0		225	88	24	760254	20150803	18.95	20150326	16.95	125	7.347
421300405	OTTAWA	0	9.371	0	Y	125	38	24	760295	20150911	22.95	20101214	0.2	0	0
421511008	QUEBEC	88	2.57	226.16		70	10	48	760965	20151204	5.25	20101205	6.99	0	0
421531007	OTTAWA	16	3.2	51.2		13	0	256	760406	20151025	7.49	20150329	0	0	0
421613009	TORONTO	0	11.27	0		125	0	11	760365	20151008	25.99	20150225	0	155	11.27
421621009	QUEBEC	0	22.93	0		175	5	8	760366	20151008	52.99	20151012	0	25	22.93
430110101	QUEBEC	201	3.807	765.207		236	68	216	760740	20151130	7.99	20101009	0	7	3.64
430125102	QUEBEC	24	4.84	116.16	Y	169	85	310	704561	20081113	11.99	20101204	0	204	4.84
430128200	TORONTO	41	19.7	807.7		183	16	90	760519	20151114	43.95	20100825	39.95	57	19.699
430161006	TORONTO	60	8.59	515.4		273	112	80	760605	20151121	19.99	20150827	0	625	8.59
430301115	OTTAWA	30	6.338	190.14		174	12	48	761016	20151205	13.49	20151027	0	173	5.89
430315005	TORONTO	51	12.968	661.368		266	58	48	761017	20151205	28.49	20150823	0	248	12.39
430351004	TORONTO	111	6.769	751.359		289	94	36	761018	20151205	18.49	20150608	0	822	7.087
430501118	OTTAWA	132	8.412	1110.384		106	3	60	761019	20151205	18.99	20101004	0	1287	8.09
430562409	QUEBEC	120	9.82	1178.4		125	11	54	760966	20151204	12.6	20150201	11.9	420	9.76
430902504	OTTAWA	12	3.78	45.36		35	0	36	760741	20151130	8.95	20150429	8.75	3387	3.779
430903205	QUEBEC	4	3.124	12.496		28	0	54	760630	20151122	6.99	20151214	0	1276	3
430903406	TORONTO	145	2.987	433.115		241	20	30	760638	20151123	6.49	20150818	5.45	605	2.85
430906006	OTTAWA	72	3.945	284.04		258	29	72	761020	20151205	8.95	20151018	0	559	3.78
430910007	OTTAWA	120	3.967	476.04		321	61	72	761021	20151205	11.95	20150824	10.99	119	4.969
440100608	QUEBEC	88	5.08	447.04		120	35	64	761022	20151205	10.99	20150918	9.95	410	5.08
440105028	TORONTO	37	8.38	310.06		255	127	30	760674	20151126	19.95	20150106	17.95	0	0
440106017	OTTAWA	32	10.43	333.76		151	0	10	760967	20151204	21.95	20150406	19.95	0	0
440120406	TORONTO	0	12.816	0		200	75	72	760094	20150316	27.49	20151104	24.95	1369	12.706
440120808	QUEBEC	0	13.156	0		175	63	72	760154	20150507	27.49	20150515	24.95	1171	12.965
440124606	QUEBEC	0	9.483	0		0	0	70	760084	20150306	17.95	20150315	16.75	548	8.8
440129105	QUEBEC	2	19.9	39.8		152	1	15	760132	20150421	39.95	20100823	0	42	19.9
440303000	QUEBEC	96	9.387	901.152		252	101	48	760898	20151203	18.99	20150420	17.95	140	9.387
440330308	OTTAWA	310	14.976	4642.56		398	149	140	760520	20151114	29.99	20151222	27.99	1073	13.773
440400808	OTTAWA	84	13.6	1142.4		267	134	96	760624	20151121	29.95	20150515	26.95	58	13.598
440402601	OTTAWA	86	19.7	1694.2		94	0	50	760691	20151128	25	20150327	22.5	186	17.68
440404003	QUEBEC	24	36	864		69	0	24	760370	20151010	39.5	20150422	38	49	36
460112202	QUEBEC	940	0.731	687.14		827	339	320	760899	20151203	1.79	20150728	1.89	12655	0.73
460121009	QUEBEC	540	0.582	314.28		482	241	1440	760512	20151113	1.19	20150704	1.09	21456	0.582
460151002	QUEBEC	280	0.729	204.12	Y	249	100	960	760692	20151128	1.59	20101010	1.49	31109	0.744
460181006	TORONTO	400	0.665	266		545	198	400	760900	20151203	1.39	20150710	1.29	4309	0.666
460183508	OTTAWA	1940	0.779	1511.26		1702	776	640	760693	20151128	1.39	20150709	1.29	21158	0.795
460186404	OTTAWA	1390	0.663	921.57		1312	556	1280	760901	20151203	1.79	20150313	1.49	2595	0.728
460310105	OTTAWA	220	1.759	386.98		176	38	80	760902	20151203	4.29	20101003	4.99	2789	1.861
460310602	QUEBEC	370	1.7	629		496	248	320	760903	20151203	4.29	20150730	4.99	5337	1.867
460907100	OTTAWA	425	1.128	479.4		390	195	300	760555	20151117	2.79	20100930	2.59	1376	1.127
460908001	QUEBEC	200	1.194	238.8		285	68	750	760430	20151102	2.89	20151021	2.69	2958	1.194
460910008	QUEBEC	6	5.444	32.664		55	0	48	760606	20151121	12.49	20101021	0	8290	5.45
460914007	OTTAWA	240	6.609	1586.16		267	59	240	761023	20151205	16.99	20100826	15.99	244	6.42
460931004	QUEBEC	150	6.77	1015.5		295	123	96	760968	20151204	13.99	20100904	15.75	1742	6.84
460935003	OTTAWA	30	6.088	182.64		24	12	60	760631	20151122	11.99	20150528	13.75	1170	5.93
460970608	OTTAWA	184	2.215	407.56		272	136	128	760513	20151113	5.69	20151215	0	2184	2.215
461104205	QUEBEC	330	0.976	322.08		489	245	240	760904	20151203	1.99	20150911	1.89	2082	0.974
461107207	OTTAWA	720	1.028	740.16		776	313	240	760905	20151203	2.19	20101101	1.79	19344	1.022
461109709	OTTAWA	680	0.326	221.68		719	335	640	760694	20151128	0.85	20151230	0	8556	0.325
461109804	QUEBEC	660	0.379	250.14		728	364	320	760906	20151203	0.89	20150821	0	1326	0.313
461110000	QUEBEC	750	2.132	1599		750	300	140	760907	20151203	3.99	20150723	0	868	2.4
461115006	QUEBEC	190	1.391	264.29		177	39	1200	760322	20150918	2.39	20150918	2.99	10538	1.391
461116212	OTTAWA	410	0.45	184.5		378	139	210	760908	20151203	0.7	20150720	0.67	1206	0.412
462501900	QUEBEC	1116	0.76	848.16		1043	446	864	760695	20151128	1.39	20151230	1.29	2051	0.759
462518207	OTTAWA	875	0.45	393.75		875	338	450	760909	20151203	0.99	20150326	0.95	3895	0.45
510503002	OTTAWA	-8	9.081	0		112	56	42	760812	20151202	23.95	20151227	21.95	62	8.75
510509207	QUEBEC	250	1.774	443.5		200	50	150	761024	20151205	4.95	20150310	4.5	1004	1.774
510536505	QUEBEC	120	8.418	1010.16		221	86	135	760675	20151126	19.95	20150918	17.99	410	7.81
510539000	QUEBEC	165	2.17	358.05		307	129	200	760676	20151126	5.5	20150731	0	3979	2.17
510541503	TORONTO	90	5.87	528.3		297	149	80	760813	20151202	14.9	20150201	0	7169	5.87
521102302	QUEBEC	14	7.2	100.8		36	0	10	760654	20151124	15.95	20101226	15.5	328	7.222
521342007	QUEBEC	7	28.79	201.53	Y	206	78	40	760345	20150929	33.95	20150609	66	17	29.6
521363003	QUEBEC	20	42.29	845.8	Y	191	21	15	760126	20150417	49.95	20150430	95	155	42.726
521365609	QUEBEC	7	33.8	236.6	Y	31	15	2	760276	20150826	39.95	20151113	85	59	34.542
530543706	OTTAWA	32	7.7	246.4		251	125	20	760696	20151128	15.5	20150311	14.95	115	7
530543907	QUEBEC	40	11.55	462		207	104	30	760697	20151128	29.95	20101227	0	17	10.5
530545309	QUEBEC	71	31.26	2219.46		107	0	48	860473	20150420	54.95	20101119	34.95	870	28.42
530656009	QUEBEC	20	19.5	390		41	0	24	760441	20151104	23.7	20101022	22.7	84	18.6
530754605	QUEBEC	6	16.55	99.3	Y	5	0	26	760256	20150807	34.95	20150317	0	165	16.55
530915012	QUEBEC	30	5.18	155.4	Y	249	75	216	760318	20150917	14.95	20150109	14.25	262	5.18
530942006	TORONTO	198	5.12	1013.76		358	179	162	761025	20151205	12.95	20150401	11.45	1303	5.072
530942408	OTTAWA	60	5.115	306.9		98	24	54	761026	20151205	12.95	20150911	11.45	303	4.996
530942609	TORONTO	78	5.119	399.282		262	56	54	760762	20151202	12.95	20150630	11.45	759	5.01
530944009	TORONTO	249	3.58	891.42		199	100	108	761027	20151205	9.95	20101007	8.95	2422	3.584
531180001	QUEBEC	4	6.9	27.6	Y	103	27	28	760422	20151029	15.95	20150216	0	1689	6.9
531210503	QUEBEC	154	3.58	551.32		248	74	80	761028	20151205	8.95	20150627	7.95	305	3.448
531220307	OTTAWA	177	3.09	546.93		192	21	96	761029	20151205	7.95	20150521	6.95	98	3
531220402	QUEBEC	93	3.09	287.37		124	62	96	760523	20151114	7.95	20151021	6.95	239	3
531220603	QUEBEC	108	2.16	233.28		186	43	96	760524	20151114	5.5	20151017	4.95	389	2.089
531230005	OTTAWA	96	2.16	207.36		127	13	96	760742	20151130	5.5	20151116	4.95	19	2.043
531360206	TORONTO	99	11.92	1180.08		304	102	60	760253	20150731	23.95	20150214	21.95	206	11.92
531609952	OTTAWA	37	9.54	352.98		30	0	40	760814	20151202	21.95	20150122	19.95	105	9.367
531620006	TORONTO	4	10.38	41.52		178	64	32	760347	20150930	19.95	20150417	0	85	10.005
531901003	OTTAWA	60	4.36	261.6		48	0	20	760815	20151202	10.95	20151223	9.95	402	4.161
531901701	QUEBEC	90	2.15	193.5		147	0	80	760677	20151126	5.5	20151005	4.95	223	1.845
640701500	QUEBEC	0	0.768	0		150	50	1110	704262	20080513	1.79	20150423	1.59	3707	0.729
640712004	OTTAWA	0	1.901	0		0	0	170	704361	20080805	3.45	20150227	2.99	1649	1.689
640714506	QUEBEC	230	0.72	165.6		384	192	25	760348	20150930	1.69	20150527	1.35	757	0.63
640720501	TORONTO	0	2.62	0		100	0	340	704362	20080805	5.95	20150222	4.95	341	2.484
640807500	TORONTO	0	0.88	0		0	0	410	704364	20080807	1.69	20101024	1.59	205	0.83
640814005	QUEBEC	0	1.06	0		200	0	110	704365	20080826	2.95	20150719	2.69	310	1.012
640818004	TORONTO	0	1.94	0		150	0	40	704366	20080901	4.75	20150803	5.49	199	1.83
640819509	TORONTO	0	1.155	0		150	0	385	704368	20080901	2.85	20151103	3.25	1167	1.11
641107009	TORONTO	33	18.015	594.495		76	13	12	760495	20151113	27.49	20150429	24.7	92	16.71
641108008	OTTAWA	41	25.338	1038.858		183	41	20	760415	20151028	42.99	20150823	37.95	107	23.52
641108505	QUEBEC	21	28.976	608.496		167	58	10	761030	20151205	42.5	20150426	38.25	161	26.81
641119000	OTTAWA	29	32.932	955.028		123	0	10	760655	20151124	49.95	20151215	44.95	52	30.749
641121006	OTTAWA	4	50.734	202.936		178	64	2	760491	20151111	75.95	20150603	68.95	1	46.96
641123508	QUEBEC	24	30.222	725.328		69	0	6	761031	20151205	44.5	20150206	39.99	127	27.848
641126002	QUEBEC	4	62.751	251.004		153	2	6	760328	20150921	99.95	20150606	94.5	30	59.428
641400707	QUEBEC	54	16.11	869.94		168	59	10	760496	20151113	28.95	20101019	0	1067	16.11
641405005	TORONTO	24	4.833	115.992		219	60	8	760442	20151106	11.95	20151003	10.95	72	4.6
642400403	OTTAWA	0	1.097	0		125	0	768	760385	20151017	2.49	20101017	2.75	680	1.02
642402503	TORONTO	180	1.462	263.16		144	72	480	760394	20151022	2.75	20150604	2.45	3373	1.364
642405008	QUEBEC	30	3.57	107.1		99	0	72	760325	20150919	6.95	20150524	7.95	555	3.571
643001818	OTTAWA	240	0.868	208.32		242	21	70	761032	20151205	1.99	20151122	1.89	828	0.81
643003812	QUEBEC	2250	0.129	290.25		1875	888	1500	760601	20151120	0.49	20101114	0.39	468	0.125
643035506	QUEBEC	330	3.369	1111.77		414	182	300	760257	20150807	4.57	20150924	4.25	529	3.373
643037787	QUEBEC	1720	2.226	3828.72		1601	751	9000	760443	20151106	3.49	20100920	3.29	53080	2.296
643037882	OTTAWA	860	4.733	4070.38		813	407	1500	760454	20151106	7.29	20101210	6.99	2071	4.83
660202502	OTTAWA	125	1.438	179.75		225	113	30	760352	20151001	3.49	20100915	3.39	220	1.374
660208009	OTTAWA	240	0.568	136.32		367	109	100	760816	20151202	1.79	20151207	1.69	190	0.549
660211002	QUEBEC	120	1.277	153.24		121	61	60	760817	20151202	3.99	20150905	3.49	221	1.229
660218003	QUEBEC	85	1.512	128.52		268	109	25	760251	20150731	3.69	20150524	3.25	32	1.464
660218509	OTTAWA	88	0.662	58.256		120	10	80	760818	20151202	1.89	20150617	1.69	106	0.647
660221007	TORONTO	76	0.804	61.104		186	0	80	760819	20151202	1.99	20151103	1.69	148	0.775
660221504	QUEBEC	104	2.533	263.432		258	104	80	760820	20151202	6.59	20150413	5.99	366	2.448
660222702	QUEBEC	105	0.663	69.615		259	55	60	760821	20151202	1.89	20150214	1.65	394	0.646
660302001	QUEBEC	55	2.466	135.63		44	0	50	760822	20151202	6.59	20150823	5.95	302	2.38
660402008	OTTAWA	70	1.723	120.61		256	78	25	760823	20151202	4.59	20100826	0	714	1.657
660408001	QUEBEC	90	0.361	32.49		247	24	40	760825	20151202	0.99	20150419	0.89	922	0.347
660414504	QUEBEC	240	0.328	78.72		292	146	200	760827	20151202	0.99	20150226	0.89	2108	0.289
660900109	OTTAWA	0	0.479	0		150	50	550	760185	20150621	1.99	20101129	0	5775	0.444
660900257	OTTAWA	0	0.36	0		25	0	150	760187	20150621	1.09	20101003	0	212	0.342
660901350	QUEBEC	0	0.49	0		175	0	140	760189	20150621	1.79	20100922	1.59	12071	0.48
